8mkWBVh_ZzY 0 0 0 0 19 0 0
SONFUSl7ukg 222 102 0 260 335887 0 0
l2hqzEKbaIQ 309 16 0 933 281753 0 0
oW_l5o1SZS4 335 337 0 664 90881 1 0
KVvkqvOBjy0 600 31 0 2796 236388 0 0
c7hj4EQT8pg 165 67 0 549 60088 0 0
NGwRirJ0WEc 96 7 0 167 4015 0 3
9A2qigzSFnU 274 230 0 100 45430 0 0
_MupuWb-CIM 31 2 0 81 2937 0 0
jGDCZVEsYjw 858 1498 0 738 1098667 0 0
96dHcne6g-U 76 3 0 216 20320 0 0
XASbJNfp84k 42 5 0 198 111203 0 2
USKaDV4yZcw 113 20 0 238 130043 0 0
5cRJbuKP0hQ 64 1 0 83 1828 0 0
k5KTEJyCrUM 0 0 0 0 29 0 0
Rxa4uA_re00 616 53 0 1666 38629 0 0
Y0-hDGS51fo 140 12 0 146 8286 0 1
g3jOlQqDPzQ 3746 315 0 5697 4088297 0 0
LSC_vK5-F08 84 14 0 57 9618 0 0
RtGQcUiinhI 21 2 0 15 3621 0 1
CqK6hTYMWWI 0 0 0 3 773 2 2
EzRDTEdMhWY 13 4 0 151 80051 0 2
8yhtJHlRODE 0 0 0 0 105 0 0
J7p9qupLj4A 36 7 0 71 7460 0 0
ymYQJluJp1g 0 0 0 0 37 0 0
AKgbL9mEvb0 106 0 0 0 52556 0 0
opm297ARIes 1 1 0 9 3639 2 2
XYj1LYjJACg 1 16 0 135 47730 0 0
fyLsRh2Wme8 7321 150 0 9978 278164 0 1
Wxo2FeeXP0g 20 0 0 26 866 0 0
PVEOJW2StSs 443 13 0 585 62708 0 0
wEfIddAZ6I4 29 4 0 76 12005 0 0
q-pRJczhkpM 26 7 0 46 19510 0 0
beulIrgRJGI 205 7 0 532 34117 1 2
Phkvm8_QPJo 34 3 0 306 58259 0 0
51jtQB1jbSM 244 74 0 698 1373378 1 1
TTKCb4v773M 294 14 0 1564 81046 0 0
OyMnKqpethY 0 0 0 0 26 0 1
eR3KwODDzeY 44 8 0 300 45756 0 0
1JyVMOhVodY 31 32 0 30 1437 0 0
FnEc1e_mdhk 0 0 0 0 9 0 0
rNzYsjd-UVg 778 304 0 783 84493 0 5
89dwucsT27o 26 10 0 22 1224 0 1
_YEqRMYH20o 1 1 0 1 183 0 0
XcppxJHIOtc 980 15 0 3450 267118 0 1
Ou8sKjmLekY 0 0 0 1 73 0 0
Y7al-MuzW3M 229 35 0 1595 323655 0 0
_EMwDNpFp8c 0 0 0 0 158 0 0
6Hfyj4dVxvU 23 0 0 266 14511 0 0
rD-tmlGtDLE 24 4 0 232 65574 1 1
hFxY6x4Icw8 49 23 0 67 14437 0 1
Igp-bighJ4M 84 18 0 161 8436 0 0
Mj3SAWY76PI 136 0 0 154 11310 0 0
TW9amMQYjLU 10 0 0 21 20119 2 2
kWedeRJQ-J8 589 9 0 877 6189 0 0
tw53nGXp6vA 69 9 0 132 2033 0 0
JPMIt0ynUVg 109 104 0 776 504351 0 1
aawYlPyjJak 69 6 0 118 6237 0 0
fslcssLWQis 2 0 0 1 88 0 1
LtJubQRvdOg 95 33 0 285 273063 3 3
bIYFGFnNOXw 70 0 0 76 5237 0 0
mTSfIIxTADg 73 1 0 36 2488 0 0
ja3x-ClOaCg 63 28 0 65 62638 0 0
MBnIsHFQonM 3 2 0 0 712 0 0
mQof6sxMjp4 60 1 0 297 101266 0 0
94jv_-MZ8FU 32 0 0 84 18507 0 0
s85qAur-_pk 186 13 0 328 37911 1 1
duBg35pq5KY 63 23 0 99 5419 1 3
Mi1ltzaxno4 89 6 0 273 138121 0 0
pRGgZiZwzyg 448 34 0 838 236693 0 0
slvU3vUqMcg 62 62 0 172 37570 0 0
AWPhsu5Gtmc 62 2 0 141 100314 0 0
Guw6zB5l8DU 2 0 0 3 103 0 0
d4SfpUy4dtE 289 7 0 1082 35010 0 0
RuaKY0tv6eY 62 6 0 57 18742 0 0
HWaZgFpeOrI 4697 227 0 8030 1378215 0 0
iMdWwCZgiMs 15 1 0 57 20168 0 0
fSJgAcd5gWM 0 0 0 0 31 0 0
059HGf6zQY4 303 6 0 809 74083 0 0
5hw5njJsLb0 268 53 0 234 2348 0 0
XcVw-qHdufE 37 6 0 74 22019 0 0
NphQeBHCLlc 38 2 0 73 2138 0 0
2KetK40zYS4 118 1 0 129 35157 0 0
IQ0NcW7aO-0 1657 2259 0 1755 3082342 0 0
QKST8vGUBIc 25 7 0 221 133930 0 0
zJoKbxTfi6o 260 69 0 427 98767 1 0
AqChDD-ycAk 38 2 0 199 20753 0 0
THYSHu0VGO0 420 24 0 2484 215011 0 1
ETGGWoQAVLo 372 180 0 1347 39207 0 1
Lw0-YtaP8Ok 23 3 0 14 1843 0 0
aWsnjV_Qkfg 796 116 0 2157 264686 0 1
Ual8K5-J3yw 0 0 0 0 53 0 0
jccqNS2nGco 23 5 0 76 14841 0 0
dwpjOMiLjJk 154 19 0 779 156511 0 0
krVyFHcfjt8 18 3 0 60 62615 0 0
BIWewbyTxEY 0 0 0 0 24 0 0
eXTjCdvUz_Y 338 90 0 306 593806 0 0
jQw3iY4xKt0 0 0 0 1 112 0 0
5FUYWjKXjGY 215 10 0 387 78833 0 0
TuD1alT1VVM 22 3 0 79 16096 0 0
gGFLDghJ_LA 54 2 0 354 37850 0 0
IJ2BtUU7VAQ 1 0 0 1 45 0 1
14pgwkfc84U 128 17 0 313 6451 0 0
A1f7giKZlUU 6 2 0 19 12083 0 0
xypyGNDod0Q 88 10 0 272 12696 0 0
rgxqA0ft-8w 68 5 0 380 95992 1 1
YAOforBAfVM 21 1 0 60 49096 0 0
jPDLrF2X6cA 0 0 0 0 19 0 0
8zf05DGCLpc 790 152 0 2121 109343 0 0
eo1pkHKHuts 502 35 0 1614 845459 0 0
JFGi6Vydolo 17 7 0 110 197942 0 0
6HefLmAAxMM 713 156 0 501 613110 0 1
64hIm_Hlp_w 433 43 0 2424 205466 0 0
ne_0XINvm2Q 119 2 0 566 63358 0 0
jvyE3SQ6t10 29 0 0 7 6592 0 0
keFKxEMAi7Q 58 1 0 46 2377 0 0
ymZLAPXsv5Q 1 0 0 4 4825 0 0
xfQEDn1WIo8 1 0 0 0 139 0 0
E4LYBlmQd-w 69 3 0 177 67477 0 0
DKqN8BCxGPE 23 1 0 39 2611 0 0
l86bXgfgLSA 448 127 0 1252 115895 0 0
9w94-sCSMbk 152 45 0 161 4970 0 0
s2lbBhZ167A 12 3 0 108 46587 0 0
pvXNlI4vWLA 110 4 0 560 16965 0 0
LwB_0ucbOEA 16 4 0 76 62384 0 0
N5DLlP0XZvY 1 0 0 0 58 0 0
RbgC4NNf1ac 41 5 0 80 6378 0 1
kKuD7XH7us0 113 12 0 200 97160 0 0
SO-6J4GjeZk 203 32 0 187 64893 0 0
hiUuh5m-hvY 132 28 0 110 4011 0 0
GMJItpYrPMQ 211 12 0 357 117726 0 0
xLjqLbq6FpM 2286 86 0 14563 1799504 0 0
cHzpWdXy_D8 20 2 0 36 1507 0 0
3qgFsC10rbc 139 15 0 473 173385 0 0
YcfdTDWySpc 795 211 0 2018 125123 0 0
29ulGVYX9Rw 1584 92 0 1775 246650 0 0
GGCBejd56_I 56 2 0 30 931 0 0
GiWEUZxXRYU 37 7 0 29 71923 0 0
EY-qFkgrRyw 137 1 0 432 32244 0 0
0eySYW_xOaw 194 14 0 880 171481 1 1
JFVtXLhAoAI 92 6 0 835 73443 0 0
ss0S3som0ac 146 307 0 603 1169789 0 0
raUUR7BIZzU 195 136 0 44 8408 0 1
oUb6kxdXkx4 981 84 0 2285 1189241 0 0
yA0sLyLkjWc 9 3 0 75 31570 0 1
f4XpNZQ5eFs 7 1 0 4 2410 0 0
ZO-wmUAznbc 0 0 0 0 16 0 0
WWS7Bb89A9U 27 6 0 38 2950 0 0
vRlT0p5Q_Is 1 0 0 1 48 0 0
k_7m80x4FMw 220 2 0 109 109656 0 0
romdm7LFo-8 14 0 0 1 98 0 0
W1Bl5Etm36o 67 13 0 109 11165 0 0
24x4VltGZbs 0 0 0 1 112 0 0
3gAilU_6J_g 263 2 0 211 19358 0 0
csLcfbtJOzA 0 0 0 0 22 0 0
B47fkzMrznw 832 28 0 2691 177692 0 0
b47eis-u0HI 753 20 0 2647 136107 0 0
PnglvKW5lLQ 0 0 0 0 206 0 0
vCRSFY3yk2s 391 51 0 2047 198541 0 0
s43Ieg8xj14 0 0 0 0 8 0 0
7RBQBhtefTs 2 0 0 1 40 0 0
pJWplKDOv5c 0 0 0 0 86 0 0
9kGfZVPbuvc 149 6 0 364 9553 0 0
4W6xaxpGyHw 117 9 0 269 20187 0 0
FwyEpyVM24Y 43 7 0 156 67066 1 1
_HUE7eCkyj8 44 2 0 57 14923 0 1
tBFIrv18-8Q 69 5 0 207 75879 0 0
vcGwVaalqJk 1487 188 0 2728 614824 0 0
_FeL8PxvjRI 52 2 0 80 22819 1 0
h_LepKF-1AU 3176 322 0 7521 1367716 0 0
VXTpRK3Uhy8 633 38 0 2149 221350 0 0
BDRpzaZfJ70 28 1 0 72 4257 0 1
HHPIunEf7Og 170 3 0 324 18144 0 1
ULQlg8RgkkA 307 53 0 1037 266131 0 1
AhWSex6pwXo 344 23 0 1065 75001 0 0
-4AsmD_0JuA 34 0 0 38 17422 0 0
e5xnFsSpZyI 121 5 0 200 26967 0 0
5_p84mLXk-o 87 12 0 104 16804 0 0
AqP_ulyeTFM 440 65 0 1294 472161 1 3
scMaoXWgeVY 118 88 0 15 2905 0 1
pVzKqhwh6No 78 16 0 169 41295 0 0
yj6KxivpbDk 388 235 0 443 190299 0 0
a79UT1sgGS0 74 6 0 63 2936 0 0
DXWox-4LKRg 322 182 0 295 189078 1 2
Wxn0BYvIthI 1789 163 0 995 744737 0 0
wcX2GFWUqnE 1176 80 0 4719 275197 0 0
k94Odyr-5Uw 85 12 0 151 77164 0 0
0CqCnorFwzo 79 3 0 320 12602 0 0
t30So2NqV5g 0 0 0 0 78 0 0
Vo-VZzKtRtY 113 13 0 144 2077 0 3
EC6HwaJGOLc 235 54 0 119 29080 0 0
I9W-smdTVjA 103 6 0 315 43796 0 0
fCv_9HQgGVw 34 8 0 102 31274 0 0
K_x8i9RGRAM 399 227 0 2227 881910 0 0
jPAcyCv6dUk 26 0 0 48 4029 0 1
ldbRUGzHqn8 535 100 0 1089 255051 1 2
kCNvxKFEgVk 0 0 0 0 112 0 0
4oGeh4WA0os 644 369 0 1474 1319529 0 0
zVqIbiPLiLs 813 29 0 1992 1236339 0 0
cABkgE56mEI 2929 216 0 6161 718108 0 0
KK3M0qj0naw 13 0 0 14 678 0 0
TMV57A_7-rU 37 3 0 39 3283 0 0
sEJvQT1xYqQ 57 27 0 122 58065 0 0
Ava8c5K1IQQ 47 20 0 371 16081 0 1
IhlIKABO6x0 171 8 0 705 1060123 0 0
GEDGAKk8MHk 26 1 0 30 14585 0 0
wCLsk1k4ETU 36 15 0 92 30821 0 0
8M14BM4N_J0 0 0 0 0 14 0 0
Xwff-5KQYog 181 21 0 218 12726 0 0
o9jhvkhTRuQ 19 5 0 47 1282 0 0
E-tKPHL9eMw 23 4 0 111 17424 0 0
QpASqxGIrA0 5 8 0 1 7400 1 1
iw1bRBhv9zY 56 2 0 81 20831 1 0
yzGWOpop6i8 158 15 0 317 15403 0 0
T1OXEkfNRaI 1 0 0 1 43 0 0
8JNiYf5QI3M 297 51 0 611 86851 0 0
i-WUEaHn3rs 0 0 0 1 95 0 0
lBIw3M9FYbM 28 3 0 93 6545 0 0
O44UHesuBKk 12 2 0 7 933 0 0
JGBAOQjtkWs 320 12 0 745 99319 0 0
_EMvzJMIYlU 0 0 0 0 11 0 0
16Yq-6wwje4 170 64 0 74 143989 0 0
NALidafKH4Q 8 4 0 31 7696 0 0
CC0H-EKNpkc 636 32 0 2060 152930 0 0
O2oBllzXbOo 479 56 0 2432 375505 0 1
8nPMtMV9YaA 0 0 0 1 118 0 0
rTecPQs-gzQ 525 14 0 1572 125435 0 0
JzZAjIx_yac 108 28 0 291 96992 0 0
wWsOklrYPMQ 86 6 0 369 7986 0 0
beVQPyPiVL8 395 17 0 1443 108959 0 0
5GBEoJccxoE 76 22 0 3 10142 0 0
ucPH-yTOYDk 90 13 0 452 42020 1 1
_L4fQWyBscU 115 2 0 223 5767 0 3
PUn49OrRNe4 214 13 0 393 34101 1 1
jWCH9TpaCWk 144 30 0 1148 170248 0 2
JH6yWzMNRDY 23 5 0 25 1134 0 0
Do7igBuS--o 45 6 0 173 7789 1 3
ZffbRJyADRQ 112 3 0 159 43772 0 0
Zt_0IEuHpmI 290 117 0 374 14975 0 1
JYNxQ3x1l7Q 1917 89 0 4922 317181 0 0
w77nGFEU-NY 12147 5722 0 6142 3676200 0 0
l1ebBsl5WhI 65 10 0 766 218498 0 0
PSP2o6FHil8 112 21 0 256 21462 0 0
JkwC21_DPyY 114 8 0 182 131428 0 0
6WFcmLIgmcU 317 36 0 1655 136155 0 1
ZBLquHsFQ3s 0 5 0 2 153 0 2
IsOKKgNY1XE 128 5 0 96 32073 0 0
pkHWqtBcZnE 935 165 0 842 747607 1 1
pRpWub7kCpI 47 1 0 32 3252 0 0
AkRFymCQcls 7 3 0 105 28767 0 0
CfKIHThpXXg 5 2 0 75 23727 0 2
znjuIz2PaWo 55 20 0 261 88621 0 2
KOG9VI_vh9s 35 0 0 35 1950 0 0
aVrftiUU71Q 119 28 0 393 30291 0 0
dRrPODd1fFM 41 6 0 197 151796 0 0
4mPbJFVYu64 3 0 0 26 110663 0 1
RWylD-Dxfdo 44 0 0 84 13398 0 0
oNGRjlg7SoQ 115 7 0 602 41999 0 0
0ZAfWRRne44 1 0 0 0 47 0 0
t4lQvL1f044 159 45 0 895 201104 0 0
pJXlHerlGqo 0 0 0 0 13 0 0
qwt0yfWmlhI 2715 5403 0 3273 1713165 0 0
fhvw4KCPFsk 482 18 0 1090 161236 0 0
NxQs90qAmno 25 7 0 159 54939 0 1
5B_kIx4ENK4 0 0 0 0 12 1 0
rHPT4oUv54E 0 0 0 6 3806 0 0
KCMWTjMeWQk 77 4 0 32 62640 0 0
bD3F1mPjh5U 74 14 0 577 192737 0 0
sIsYbfs55Z4 0 0 0 0 3 0 0
VnNa_rdVXKA 0 0 0 2 200 0 0
92K2RQQT4nk 108 4 0 314 18591 0 1
pJXkI7Yv7mA 0 0 0 1 24 0 1
svxA9ICSfn4 43 5 0 67 63906 0 0
5wlmC4a2RYA 1378 68 0 3180 2011509 0 0
hy7mtyQrhC4 138 11 0 245 16373 1 2
dyhn_dWH91Q 30 1 0 93 30914 0 0
NSSw-9-PFSw 164 72 0 9682 206672 0 0
8O1L4-vqDJY 0 0 0 0 29 0 0
px5J9O7anyw 10 1 0 17 2935 0 0
4i0VeCZ_3YQ 508 73 0 5936 956078 0 0
3PTJRzjV5bU 69 1 0 227 46115 0 1
_YBUWv4cRGs 0 0 0 0 14 0 0
NVDX3SprteU 149 17 0 54 2438 0 0
sXKxR9xflco 170 55 0 1008 82299 0 0
uTuoolTnT14 429 61 0 1652 168312 0 0
lL2HXRn-gug 335 42 0 1571 183996 0 0
HzR8EVNQPyc 3898 8604 0 5414 742500 1 1
xmie5ehT8pM 500 21 0 346 123608 0 1
apfUxGrJ5Ow 131 8 0 210 23038 0 0
Qw2UAWI07M0 38 0 0 45 2344 0 0
i-Q5zQdmUPA 0 0 0 0 21 0 0
9IjJomM72x8 0 0 0 1 28 0 0
eMsQGAk7jj8 221 4 0 60 26069 0 0
k9p9xG_gVos 70 2 0 154 5781 0 0
CB1q2x3t3jU 39 7 0 115 22301 0 0
1Fei5uuyf9c 76 11 0 68 3909 0 0
FVeauKYRxcU 77 17 0 56 5280 0 0
8PuVJBM8H0g 1 0 0 0 132 0 0
ry1tNGC6npg 254 19 0 685 291157 0 0
oM2ZiDXHHDI 235 40 0 766 32090 0 0
F-Siq0TFxyI 78 18 0 369 474383 0 0
IjPbn95vGqs 24 7 0 54 2548 0 0
6DmUkV7H8SE 225 9 0 322 52056 0 0
_YCO3SVofIk 0 1 0 0 461 1 0
wbgw2lxSUdQ 840 63 0 2521 250007 2 3
dlbUza5xSVQ 41 2 0 34 2512 0 0
hzUu90YsIJg 1 0 0 0 34 0 0
QmZ83k4x8gk 115 2 0 214 166927 0 1
qw6DYDhiO6E 337 28 0 1761 136823 0 0
PZj3E8VwX4E 294 12 0 872 122275 0 0
nHpTwrKtIkA 138 7 0 58 37618 1 0
fkTKRUeqvUw 181 12 0 903 219945 0 0
pWGBdC0islM 64 4 0 100 2208 0 0
yl9K2nm7RAQ 525 33 0 1392 67360 0 0
ZAA2OVRx1wA 96 17 0 462 668585 1 0
sOLTlR2lr24 14 11 0 16 2629 0 0
fUY72BFjMF0 81 2 0 93 3686 0 0
_1rBf15B9ik 350 76 0 1268 69124 0 3
Mjw8GRHkSqg 55 3 0 347 83622 0 0
GtnpMmFe9RU 37 0 0 172 5894 0 0
B6nVzCwYjqc 55 4 0 117 2909 0 0
3m8B8KCSaB8 233 217 0 32 51364 0 0
x7AKvg6uvfY 72 20 0 198 13811 0 0
ADQ-7LydUPk 23 0 0 18 3652 0 0
4KC4CYzT6UU 274 9 0 754 47127 0 0
u6M965O6Ydg 2278 191 0 10864 846814 0 0
dmTk7drpg8w 471 10 0 1931 95874 0 0
s2JVfAoyG4o 121 15 0 53 134666 0 1
sIuLkd9LYC8 0 0 0 0 138 0 0
6ob8_KC7XmM 190 8 0 546 81467 0 0
vBmk02hPP9Q 334 36 0 1179 85778 0 0
WJ4Yns28Z7U 19 4 0 76 5154 0 0
FNhTYJGjc2g 111 20 0 265 86021 0 0
8sMDmAQGqpY 125 15 0 238 20239 0 0
jq49ob6BelI 10 1 0 3 1333 0 0
BYlt5D25FOE 0 0 0 0 39 0 0
VGDhPZxi_bI 28 0 0 23 2172 0 0
bQ1t6uXpOLc 1 0 0 1 13 0 0
mfT7H9JbcyE 18 6 0 70 23377 0 0
1DcF7oRGZcg 134 24 0 961 465367 2 2
P-3d-J-KZNA 0 0 0 0 15 0 0
unGGMBK7B3A 0 0 0 2 57 0 0
5-o8zVFwe_Q 278 89 0 241 45782 0 1
7NjMCGLy3rE 455 47 0 427 108264 0 2
1QqBEGp6L3g 16 4 0 76 47160 0 0
LIcayvUsuZU 473 26 0 1204 78759 0 0
VnM0njScQOQ 0 0 0 0 39 0 0
E38ZTkUbSRA 1238 2988 0 835 208085 0 0
C9e-ReNtyFs 554 9 0 1961 97723 0 0
FwSqdL7fiE8 40597 24579 0 51255 41717993 0 0
wCHEO6yUnBA 0 0 0 1 40 0 0
WcvARqJ3JOY 54 13 0 304 86800 0 0
X3iFhLdWjqc 17442 1382 0 111734 16920055 1 2
rV6YjIlWeA8 0 1 0 36 6428 0 1
ucGSXtrxnRk 245 36 0 483 411709 0 1
XdGPXit_U7I 0 0 0 0 71 0 1
uP-mDvLqMJM 112 19 0 401 165530 0 0
IoWFavkxlMA 609 195 0 738 88210 0 0
gC1idyA9qGg 177 88 0 200 27974 0 0
mexl52m5uGE 1 0 0 1 71 0 0
V8LW2o2nLn8 71 6 0 434 7369 0 0
wxXqeoHFwRc 242 54 0 298 726530 0 0
SR26lEjhGic 96 22 0 217 44705 0 0
uGaHBItUvNQ 27 5 0 59 19031 0 0
ad18HMJRvkI 1126 99 0 2460 224633 0 0
YQY-9ayXgLw 20 7 0 38 1720 0 0
4UAFeq7w-mA 19 12 0 66 24095 0 0
ZECQE0Ly9mw 0 0 0 0 14 0 0
fv0Dl1SkGQA 12 10 0 86 22188 0 0
v5HpK7acDSw 5050 0 0 0 3858961 0 0
EzBdjp_oHhI 1767 5065 0 569 1924784 0 0
O9Pt72pu4vQ 94 2 0 235 315465 0 0
TpIzkXSwFb0 98 130 0 17 22524 1 0
QBDnP5hGy_0 52 8 0 224 10129 2 3
cqEfdYm6yNI 410 22 0 989 42218 0 2
i-TOoip5kCE 0 0 0 0 41 0 0
HRxEAfTSH48 683 193 0 1809 93320 0 0
KNMzZMwbPFA 46 6 0 102 43153 0 0
sIpliXB4GQw 0 0 0 0 9 0 0
amhUlyJH_fM 56 3 0 117 5108 0 0
iEjdyjQhMS4 1 0 0 2 21 0 0
ODZaLvjfUMw 29 1 0 115 13087 0 0
azNnti47SAQ 7 2 0 65 30837 0 0
p2Z68vsCU3M 41 18 0 110 38156 0 0
SgqwWWDxosU 7 0 0 34 5155 0 0
iaSwqx1ubmw 20 0 0 22 6024 0 0
bxge5_VG6cM 53 20 0 161 21486 0 1
hYQSipEya88 1399 137 0 2445 522248 0 1
jNWRtnV_PjU 1173 0 0 0 4254569 0 0
Aj28mQkg4CI 243 932 0 441 55254 0 0
wbalLknESe0 183 11 0 558 76953 0 0
Y9mMgn3ZEzA 44 6 0 87 7043 0 0
6g9n3aM0HkM 2655 469 0 16076 1054950 0 1
ziG2fpYiAl8 4335 1077 0 13933 1880172 0 0
VnNhANwo2Rw 0 0 0 0 31 0 0
Sqh-_2LhXBk 20981 15298 0 109240 10770299 0 0
Z8KmRnOBz4g 1613 2622 0 4597 14380460 1 0
TY4cwk5Ttac 89 30 0 205 34288 0 0
aPLeg4Huh-M 3883 24 0 4459 277229 0 0
o5-4nTYVTy4 0 0 0 1 83 0 0
0tz_waIz4P4 359 212 0 568 230060 0 0
QdPD88x0rhk 5 0 0 3 1156 0 0
BauShmV05AA 64 2 0 162 151518 0 0
ODcbohBsd2A 218 8 0 552 110314 0 0
sIvWTqidJ-w 20 0 0 16 365 0 0
t0wiLM_tPS4 191 0 0 173 2503 0 0
91yn3CgF_m8 575 144 0 2190 327032 1 0
GJXvpbuUELQ 0 0 0 1 150 0 0
0ZArv2oIh_A 0 0 0 0 67 0 0
kXcMhtVxQmE 0 0 0 0 233 0 0
yZulfFt3RdU 0 0 0 0 191 0 0
SkWo6tzPT2E 1 0 0 0 60 0 0
GUPME5155Wo 41 1 0 46 81234 0 3
8_O8iQjxbTg 0 0 0 0 82 0 0
RP6XXWHFFfI 71 60 0 33 10287 0 0
TqNgahxKXns 60 2 0 176 3406 0 0
ux27bSn7OMc 0 0 0 0 32 0 0
Iki6JTH0wjQ 0 0 0 0 100 0 0
3Hm3UjL9kZc 70 53 0 656 304314 0 0
3K9W-eHcbjw 0 0 0 3 57 0 0
jBVTjEjyifQ 82 6 0 264 136184 0 0
xwHGQg_QBQM 32 14 0 142 4956 0 0
CyS5VQfGFcw 31 2 0 41 972 0 1
1AIzLIhUdXI 244 22 0 657 21426 0 0
Jb_gIye9CnY 241 29 0 1341 21223 0 0
mZV-pxQKv-s 99 5 0 176 8061 0 0
RTPCGDGwauA 42 9 0 127 51350 0 0
0TGSV1EanRI 113 12 0 320 86813 0 0
6iwT5id246c 9 0 0 40 26525 0 0
R-l3bqR1yRs 925 20 0 3921 158401 0 0
2VuO0JRNfns 1176 982 0 624 609956 0 0
P8GggJJG_gI 8 0 0 5 1900 0 0
NAZQe6r41BA 160 16 0 549 213739 0 1
HZ1-oIX1_bc 72 7 0 605 38430 0 0
OQ1OnvbCqWI 350 21 0 2621 150588 0 0
HCbXmcMAtxo 308 9 0 711 26570 0 1
irvgZ-jXldM 140 12 0 445 20442 0 0
N4-Py0qqSts 611 119 0 737 88826 0 0
4BZGJOPXpk0 178 19 0 256 25300 0 1
ZEC47qc6Mxg 0 0 0 0 188 0 0
ig1m6FAwx2Q 548 12 0 675 206189 0 0
