c9U_lWmAsYM 4290 342 0 780 1423041 0 0
6qe5kaiTS0g 4 62 0 720 558007 0 0
N-TZ8Z5S9rI 7271 452 0 23856 6991772 0 0
da1Gh4kH-o8 10880 3605 0 10488 3551114 0 0
SzSeD-wfdDc 929 96 0 460 691853 0 0
8aLIP94KBlw 33582 13125 0 24413 4097520 0 0
KYGpSzoU2H0 618 84 0 1050 706610 0 0
laQY0ECov_k 4192 503 0 4918 1607510 0 6
XG0lQXR6gzA 651 47 0 647 244139 0 0
c9q30Ce2vwE 1652 363 0 5922 1889764 0 0
ioU-5aN_zXg 804 39 0 1075 167447 0 0
Fo0cAk35pDg 749 251 0 1391 253635 0 1
1VNtrozMSNg 1294 64 0 1668 447097 0 0
hq07fejwOXY 655 25 0 507 329680 1 2
jvxiG56M-eU 3228 308 0 1745 352213 0 0
okaNIRTXvV0 1809 19 0 1234 443388 0 0
M1WFOv7-pgc 798 232 0 1496 213376 0 0
fZGjQ_t6BZQ 868 92 0 460 515440 0 0
mII9kcqXXV0 818 115 0 398 48814 0 0
Vi1nxu-Sy-w 3034 91 0 4480 296686 0 0
0x2HzpIHo-w 1462 106 0 3751 715260 0 0
RTONQkDplXE 1348 162 0 508 176751 1 0
FawkvxwaOHg 656 168 0 432 339728 0 1
M9fFOelpE_8 1173 108 0 2935 643932 0 1
a_i21pVPid0 658 18 0 486 477113 0 0
EGRYPYuFZLk 1057 33 0 825 560565 0 0
2AtR9X2PNKE 767 17 0 532 299020 1 2
VPdKYJGZYOU 990 192 0 1619 74649 0 1
T8lRh8fjC78 581 378 0 995 143344 1 1
JgrMtwhHsD0 934 160 0 1054 419653 0 0
wykhY321nnw 708 73 0 1578 459314 0 0
INl10X5ZL9s 692 37 0 423 428980 0 0
SiuwFT55MtI 635 87 0 1265 701000 0 0
Iqy8fRZnGBc 994 379 0 2632 1047284 0 0
jYDoIJNgBds 1418 53 0 672 370300 0 0
1dj2kspPg-A 583 145 0 938 195147 0 0
A7YqY9zNcqs 677 35 0 387 278157 0 0
FoOjwdUqb3s 846 95 0 1210 1325752 0 0
9syKcJi4dUc 930 323 0 1261 327838 0 0
fpA0jOt2Ymg 763 148 0 727 522564 0 0
oWqBXrYaJRg 885 274 0 1618 1439093 0 0
-3lppfJv8IQ 1517 576 0 2168 774024 1 0
FS_NGF8WRG4 1223 56 0 392 143880 0 3
OMTizJemHO8 1157 21 0 2092 356599 0 0
rWUjSn5_6xY 359 54 0 426 104214 0 0
KbTS7320n64 829 27 0 591 441140 0 0
q8DiOthAKek 2036 202 0 16297 3983500 2 4
A0gVsyX_dgo 712 44 0 487 337224 0 1
N-yZFbzaWbg 1307 95 0 1545 1196461 0 0
aVZUVeMtYXc 854 48 0 2175 577207 0 0
NDGZQIdN9qk 2232 100 0 1034 1159320 0 0
QsxV49pmnL8 1029 86 0 2630 933762 0 1
qdUzffvaz94 942 38 0 540 528927 0 0
El0b0-hoU1k 676 98 0 1235 503537 1 1
54AW7V2O9xc 5434 322 0 23424 3685928 0 0
s4J0fshMmlo 707 32 0 691 314180 1 0
GMoVU1mc00c 1030 52 0 485 445210 0 0
gDKoXTEU8Vo 1117 212 0 5703 1449655 0 0
Sfym8MdKNNY 1249 49 0 1653 1199528 0 0
eOtqw_IEGh0 577 27 0 704 452989 0 0
9qFRjDpSt-o 6103 811 0 10549 6391410 0 0
PA69_sM3wB0 20536 7892 0 10812 12004273 0 0
9IVHS91i5lY 761 40 0 813 313371 0 0
Nnd3EXp-dG4 611 58 0 873 948302 1 1
r6zj5nhASk0 816 206 0 1345 503329 0 1
qKeoTYUUUpI 669 24 0 1351 494044 0 1
B1xndiXQJsc 1567 0 0 0 853016 1 4
kvkhvUzYKEI 891 51 0 1983 475550 0 0
pf9oD_xl8mI 1682 153 0 9083 1058047 0 0
YEiFIKBPUq8 778 36 0 2633 881649 0 0
0VZXV7aTl24 752 49 0 2308 674504 0 0
NUT2modgIVA 2607 1042 0 1939 1328840 0 1
Nd68WjDIBqk 704 14 0 326 599276 0 0
-8MEVVU3bxM 718 54 0 715 476392 0 1
Z0tgheca5HM 1026 137 0 1670 1341498 0 0
HtfevVB5eBk 1022 183 0 2265 458685 0 1
SuNQIdKrb1g 836 73 0 2862 808041 0 0
Oq-rQwYGDtk 1125 41 0 1452 855425 1 0
ynvpn-H1DMA 947 163 0 1653 472467 1 0
QtfrL_wTRns 568 100 0 349 50430 0 0
pToHAd2Ns2U 670 331 0 1050 350495 0 1
eCDRpEt-TEE 1393 243 0 5608 1630971 0 0
cmTGGpb5_Cw 1605 132 0 2659 740828 0 0
FNo7CjuVQ5M 698 79 0 1153 1056534 0 1
fRuwvBoLP94 643 30 0 552 233295 0 1
kFNs2mOkKzc 916 66 0 1408 561496 0 0
QXx-n6T7tZg 957 44 0 3376 491134 0 0
9zhHRcxc_qM 629 236 0 1687 280906 0 0
lTd6lYHoY-I 689 95 0 1870 443727 0 0
h3E7-0pQVfY 796 97 0 947 392540 0 0
bZJJL08T8Xg 608 60 0 153 239473 0 0
tM8LZdDzs-8 742 38 0 2054 360575 0 0
5aKniUjce4s 635 40 0 1579 513889 0 0
WcZqwR9tbJE 966 90 0 2842 1536881 0 0
XHtyA0qTnTE 877 210 0 2237 575726 0 0
n7m782SdcQU 1204 188 0 1187 688244 1 0
uC9z8JazDe8 747 96 0 2697 363729 0 1
ymSEibHKOgo 926 226 0 3105 558036 0 0
ydD705VNzPQ 1077 96 0 991 1357370 0 1
OL6K5u63LWc 985 25 0 522 94633 0 1
vGbCEnfi0bU 669 33 0 256 204657 0 1
PF1NE-U5A7w 603 31 0 843 110136 0 0
025vm_Sg-Ys 801 100 0 1106 45190 0 0
8RtfNdg1fQk 1719 385 0 911 587070 0 0
rtNcMhtdats 639 43 0 844 362534 0 0
LXwjvcgDDEw 868 271 0 1274 769587 1 0
m58Bp6PfXss 693 44 0 524 368640 0 1
eXgdSOxaCGI 2183 280 0 3740 1357038 0 0
kx1-USbXVRk 606 66 0 1367 464520 1 1
HvKp9XxoEsQ 690 16 0 646 302775 0 0
39qdhbkTko4 1886 100 0 3713 1437053 0 0
TdCKhzQ0icw 1030 139 0 798 761666 1 0
3pvNScJgcgo 3100 102 0 1122 788626 0 0
P0ySblouCKs 1145 210 0 645 389104 1 0
NBZ4hAViUvY 689 63 0 312 119200 0 0
8kOs3J0a2aI 917 132 0 1309 2411540 0 0
M-pdQcGHSAc 1504 284 0 1577 192817 0 0
vGLHlvb8skQ 1446 317 0 1512 487652 0 0
o3BYQDIvpOE 1165 29 0 1647 203434 0 0
fNKJUsfNVtw 770 49 0 1571 664787 0 0
Wj6V1Zedt1o 807 219 0 623 316993 0 0
eDcI2hTUDB8 639 77 0 1650 790600 0 0
gCKjctTWIsw 1772 78 0 5460 553664 0 0
Ll-lia-FEIY 1517 198 0 4293 883658 0 0
KbdWVO8D8uQ 1035 157 0 687 581159 0 0
aZfOcMn8Dqo 857 52 0 2437 757291 0 0
nAJk_gdXwrs 750 52 0 633 880561 0 0
uyCAjL8za9M 779 23 0 1309 329748 0 1
BPGn4YbAEOk 1151 54 0 1749 793906 0 0
9o-jy_O3k2Q 840 54 0 645 832435 0 0
mWuIteIOHOU 823 60 0 349 365761 0 1
TGocWTKogpg 1472 43 0 1788 766724 0 0
QiNpxLe4Rmk 2124 70 0 658 141139 0 0
fWpE0Nu1XCc 800 92 0 1198 910920 0 0
RvboeCp8Gqs 626 32 0 281 96877 0 0
k5zFiYHgftw 895 56 0 1782 1201318 0 0
AszQV8xHro4 1109 184 0 2306 826638 0 0
tibJpO0YYHk 593 115 0 279 78828 0 0
SYbwUesXGX8 2028 170 0 2507 2449307 0 0
b03xiugLMTk 1278 79 0 883 239653 0 0
wpcD2BV6abc 1233 54 0 4153 1293461 0 0
9eyEa6FWIVg 662 27 0 1173 292815 0 0
loCxxer5CPw 1140 44 0 1278 591857 0 0
9oMRcHFTXPA 591 155 0 627 206898 0 0
UbTTWFwNjBs 660 244 0 560 25286 0 0
NOZKLtIIUZE 895 203 0 2072 925752 0 0
_k1f2Atm1Cc 659 58 0 699 635166 1 0
fNVbNBaq0r8 842 21 0 412 125731 0 0
-9JcOZlMlLY 1326 253 0 7301 807823 1 1
3EuucivpXdI 768 21 0 134 308881 0 0
3f72CTDe4-0 1113 65 0 2953 899781 0 0
zjEOD39tLiM 586 31 0 536 434043 0 0
ZSg8QafABJg 799 22 0 743 118146 0 0
1Qd4aE2TzOI 1012 198 0 1822 386380 0 0
z5TEmJCPTgw 1653 143 0 1990 876433 0 0
Mk68OZybqtg 857 195 0 959 328987 0 0
IBbKQlQezPc 351 119 0 1174 523224 1 0
MpraJYnbVtE 1194 88 0 859 1007832 0 0
VVXFRZmqeCs 709 52 0 1909 857034 0 0
xzZ-lCeeFAU 999 137 0 1905 1187464 1 0
KBm5ZSWbD14 1926 73 0 1390 1072907 0 0
npqx8CsBEyk 612 250 0 1060 427920 0 4
dZ2q9NmYf6g 984 136 0 2007 495580 0 1
vccceu0jWdE 982 208 0 623 311036 0 0
tyo_6AKxOu8 580 119 0 2005 1183363 0 0
1kwECkqm3VM 881 132 0 1185 876371 0 0
DfnFE1bCQfM 699 44 0 785 476441 0 0
zYJXinMRQXY 1094 163 0 2025 542092 0 0
WRidam_UwTQ 1918 127 0 699 771520 0 0
oRpej75hONw 801 132 0 890 751626 0 0
p8AAribhbfc 872 201 0 653 531043 0 0
C0foannKO7Y 722 115 0 1500 344481 0 0
0JLPX3AETuQ 595 82 0 909 725935 1 0
UhBJW1UJti8 1210 351 0 2812 1093195 0 0
Fh9gjp1biMg 728 82 0 1472 104680 0 0
WaNJzox-QNA 739 403 0 1261 314470 0 1
hKmPKVGzjOg 927 34 0 501 204536 0 0
q9V4CT8s2ac 689 71 0 399 532025 0 0
L5zomOORwtc 849 543 0 1129 385041 0 1
SGZV6fsotYo 710 47 0 1236 331208 0 1
HbA0v_DInWQ 706 45 0 797 364865 0 0
sJqJ7dH2BVk 994 183 0 717 355675 0 0
3Ul5ag1unCg 1280 120 0 2235 3578650 0 0
mHi7AyS04A4 744 60 0 517 812906 0 1
O8yypD7RiJU 867 93 0 1610 962742 0 0
qEdsUeq6xoY 1204 152 0 1193 224036 0 0
jaYGAT-TuO8 773 64 0 1448 352641 0 0
8MKCGnFaJY0 800 167 0 1836 318779 0 0
rXLHWmjA5IE 673 82 0 2183 4660596 0 0
LTDAW-Wbf08 841 61 0 1461 618568 0 0
KqQTOsD5Qpw 1602 73 0 669 410042 0 0
oAVoQfoU0dQ 924 92 0 1695 478472 0 0
K0p4_GGDbS0 1607 479 0 1481 272298 0 0
xMWs1A2tKio 670 57 0 358 924427 0 0
8EvNJWM_NDg 2018 84 0 1444 931740 0 0
rD4roXEY8hk 604 53 0 1585 837206 0 0
YjCcBKsXZIY 722 32 0 655 154479 0 0
uqQJB8DR_Zo 714 39 0 2405 614143 0 0
5QkLgYNqoWY 955 41 0 586 294846 0 0
WZ3AOmZ2fps 665 57 0 913 764839 0 0
cFZ5zzIA8Lk 2026 228 0 538 575584 0 0
Wr0MLl-fxuo 653 160 0 643 241174 0 0
2B-Jv-LBmW4 946 239 0 536 1050023 0 0
ijjpmcBa-Rs 897 137 0 3601 526889 0 0
z1yOckwMm_k 2356 109 0 2796 463153 0 0
r_GCRFRcWxA 1298 101 0 1882 1503082 0 0
eJh_EUrEAZg 559 151 0 2268 1113921 0 0
wq3Lx2odOHw 1899 338 0 1228 1951057 1 4
GEvhJpl4yO8 1083 100 0 809 420971 1 0
cuWUdUDUIDQ 1161 281 0 839 259211 0 0
HkJmoIOr8QU 859 140 0 1608 653889 1 0
D--WgV3Adaw 1137 369 0 3103 2284737 0 4
HFeF298TdOk 2198 343 0 1480 1754236 0 1
W2zTQwWaPps 759 124 0 1567 1308589 1 2
FPgpwNzYIrg 1175 143 0 1874 515415 0 0
UhGIFLWadEU 1097 26 0 857 447838 0 0
OLSsswr6z9Y 738 99 0 1395 669405 0 1
j-HNsd_mcuY 721 62 0 3035 540906 0 0
0OFOy29nNIo 733 122 0 373 193399 0 0
QL5L-ksQjoU 660 57 0 1873 638764 0 0
7oOz4q-QP08 616 13 0 245 95750 0 0
_z26gLYPPA8 5775 488 0 12857 5251456 0 1
m6SWN0WOq44 4588 510 0 9424 2924011 0 2
eJqnitjqpuM 740 108 0 1881 1938902 0 0
4BFuxsCwE1Q 618 67 0 177 34447 0 0
Fwv0-d7MKw4 621 329 0 784 252155 0 0
tdylQeg5B9I 981 130 0 8930 4862117 0 0
bCL9tcxBOMs 764 37 0 463 313055 0 1
8s80tkQ81Ls 597 57 0 369 90849 1 1
V-NSvF3pLy4 596 238 0 786 118355 0 0
7ZPsAcNa8As 748 542 0 1294 1283688 0 0
PdxEbnYfcSQ 776 57 0 745 235436 0 0
3xnz8TQt4a0 722 38 0 621 345394 0 0
eQdPFmMyryc 2424 77 0 5132 494555 0 0
n8pcME4MMj0 690 54 0 729 235325 0 0
T-uHtMNX57A 702 32 0 558 171600 1 1
ALZZx1xmAzg 1558 135 0 8632 1303384 0 1
XdI37HbztWI 769 26 0 482 204999 0 0
N2zJptvGCPQ 772 50 0 848 483028 0 0
hB_OpGGuOx0 1 0 0 1 729 0 1
2UT02--Ijdc 659 108 0 1193 837205 0 0
JNfJA0Q80bA 629 17 0 128 51072 0 0
BtUpnQDe9_U 1428 144 0 1588 869584 0 0
fuTmPXWifjE 18 111 0 2620 2025796 1 0
e9Xd5bbw5aE 693 124 0 334 246384 0 0
nxTs6FVAfFg 671 58 0 541 541591 0 0
M-ELqPRcNVc 16 7 0 76 20229 0 0
HAcg-kMC4QA 2083 157 0 4174 2371884 0 0
Cg73rOFgsHw 675 54 0 628 331149 1 1
sYhfjaUCsZE 55291 20905 0 46535 9678883 0 2
A194vDpXzyA 1264 119 0 4115 1782844 0 0
N-Xx8LlpGog 3277 221 0 7562 810327 0 0
8qtyHOxNqg4 926 221 0 968 554828 0 0
Ri0qEM4zZzQ 9 0 0 15 5202 0 1
yyuz4IB6Pbc 922 175 0 5022 519840 0 1
ePAVdkhRjSc 595 72 0 877 242046 0 0
iCu3FDpUGq0 337 38 0 1157 161324 0 0
2IQaWZA37fA 2901 182 0 5937 1577237 0 0
N3rdxvQ6a3g 887 85 0 1015 402234 0 0
R6dm9rN6oTs 1531 185 0 3056 2065824 2 2
225Mx6ya7SQ 196 14 0 789 77168 0 0
aW77LXET3D4 711 15 0 472 90193 0 0
LUsNSjYQzvk 2215 41 0 291 219472 0 0
rBhE6LNdBEs 1242 108 0 2479 1685744 0 1
uu4ZFwMyh0U 2191 156 0 4773 4093047 1 1
wf4IkODLoXs 708 99 0 1993 275448 0 4
FHvXUzU-vSQ 3 4 0 9 44079 1 0
RJjfo6xcftg 3587 976 0 3320 2165409 0 0
O5utqi_QtRU 978 43 0 968 890412 1 1
EOfy5LDpEHo 532 103 0 16611 2173732 0 0
3p0oTk95p4I 36 1 0 97 3624 0 0
0rbMHLDY1pA 8954 4025 0 49622 11789740 1 0
nNC1UyVEOic 887 173 0 855 614267 0 0
8G9jA-FGGd8 1612 96 0 4173 660010 0 0
hqIdZP3_4Tg 272 15 0 889 9958 0 0
af5E1uLbbx0 1883 424 0 3937 1344362 0 0
fFBC5aa1wFw 909 81 0 1728 1077294 0 0
gJfpLKhSjJs 49368 5099 0 61533 10783121 0 0
aOfJx5xCBSw 4 0 0 2 1363 0 0
fpBUrR10oiU 1234 159 0 2987 1912534 0 0
7zCIRPQ8qWc 1174 242 0 4893 4222166 1 0
76VVmLVbF-0 464 78 0 1404 2070635 0 0
Lse-s6Sh4V4 4 0 0 1 3822 1 1
Htt4TX8_WKw 547 94 0 2384 501109 0 0
YLR2RWp9KdM 195 28 0 496 192476 0 0
Rjpn3L3bSJQ 6976 907 0 5116 1749443 0 0
tYjZal0bJRI 938 54 0 1720 401628 0 1
lQALLGsn-Fk 721 29 0 2877 538912 0 0
tk39IaPtRk0 1013 60 0 2281 1056040 0 0
qkA04Y7I004 626 18 0 268 114839 0 0
1-OJGGjcTII 1 0 0 86 379 0 0
_zS-z_U-hKI 1893 487 0 4969 2005449 0 0
5hEG-JIyiJ4 2116 473 0 5378 2246307 0 1
YvEibGgp-GA 154 853 0 9573 2421654 0 0
jdUP3dtRynk 2023 217 0 2988 2043198 0 0
EJJL5dxgVaM 4391 372 0 12379 5797464 0 0
auVqZ8vrM34 988 71 0 1545 1433191 0 1
ZpjyH-LkEAg 32404 1301 0 86773 16249270 0 0
H5cS0bZiJ1Q 982 101 0 602 331491 0 0
1whKQBcnLiQ 11713 1135 0 7872 5040542 0 1
tCt8oPlDaO0 0 0 0 3 2872 1 1
3YZAaXreFUw 697 16 0 1181 395069 0 0
IpPmPb3UFyo 110 85 0 713 467011 1 1
4DH01tAnL6g 6598 381 0 7672 5008715 0 0
TyXrSJpQ_tk 1126 492 0 7688 1663705 1 3
9ZQuYfaM1y8 0 0 0 2 3189 1 0
YzciYvExVj0 1768 33 0 342 233395 0 1
_ZrEWwbjMK4 2994 89 0 5478 1402111 0 0
l32IqfAz9Pg 346 50 0 1043 1245850 0 0
hYeFcSq7Mxg 893 97 0 5877 2569488 0 0
dv7orxKvrv0 1 0 0 1 335 1 0
XjsNUOWBpyQ 26 2 0 94 72105 1 0
UlzoL-wQwio 17825 1075 0 70718 9081965 0 0
9ZRMd1JQnwI 217 28 0 1101 1265240 0 0
45h-KNkCSIU 399 69 0 899 31696 1 1
V4nknAzQPHE 1911 123 0 8176 1447431 0 0
vT9wAUKGrO8 1446 196 0 1900 2219085 0 0
4owWEERuFYM 2577 158 0 3827 2036153 0 0
jvTJxMPzJlo 6215 695 0 14627 12290857 0 1
kCALEbLzWoU 15 1 0 20 7543 1 0
2z0RxTEJRkc 11469 1107 0 16083 1993623 0 0
CGnfKnfY6EM 964 97 0 9908 3759754 0 0
24F0PKTTIEM 711 36 0 302 186679 1 2
t-L-0s-7-Z0 2961 656 0 3370 1649872 0 0
vwz0CzEXUII 12401 1397 0 26303 5212279 0 0
hAFau7OGS1U 1276 111 0 8901 896193 0 0
IJp724DPPG4 1026 207 0 4717 282695 0 0
VUgrLNecKg4 15 8 0 46 77659 1 0
kZwhNFOn4ik 11131 773 0 28560 4032179 0 0
pIJrwP3WavM 1480 105 0 4222 1034365 0 0
mZ_qrCj_7Rw 764 365 0 811 245824 0 0
B8egDbULSlM 2644 317 0 7610 1576539 0 0
4pRBeyBe5A4 35 4 0 46 51609 0 0
AfVEZBUiEVo 6 0 0 36 41001 0 1
GaDIMS-mRU4 407 25 0 2787 381985 0 0
ja-dg89wr-s 4836 408 0 7778 3541598 0 0
R4TFr_A1Rs4 1263 90 0 3527 1242580 1 0
z1Oim-dhKZ4 54 6 0 97 69774 0 0
XVEhRDgFqR4 711 33 0 175 708421 0 0
XL9RFW1BpDY 77 4 0 51 17871 1 0
QBkveiaKfBk 708 17 0 663 158153 0 0
BWKisUSxjXk 365 78 0 1581 1428692 0 0
wWulZOKANB4 6165 278 0 12624 5165136 0 1
JtS2PGXPUTs 1688 299 0 3896 3881843 0 0
zyrMl2RKPwI 39 2 0 61 28498 0 1
4TAtRCJIqnk 1327 142 0 2651 1063056 0 0
sspsUNuucgM 669 109 0 528 788181 0 0
QF86F5i37M0 33 3 0 199 94665 0 0
A2guQYivZ6w 2351 288 0 13204 3421782 0 0
xe-So35hJR0 633 89 0 598 514629 1 1
lAHa2FSY-q4 3 1 0 13 46355 0 1
6Q-1pH58VmI 54 13 0 242 104570 0 0
Fo9Eb1pK6mg 133 18 0 180 61939 0 0
G2zDW9me-IY 3563 328 0 21031 2050237 0 0
2vhaB3Lh620 1 2 0 5 3583 0 0
5fDBl1wT2Lk 96644 5619 0 131369 21135475 0 0
uZaI46rbg4s 387 32 0 1179 835900 0 0
RGshIT7mzW4 1264 36 0 2013 757077 0 0
Tbxq0IDqD04 2715 503 0 8289 2685753 0 0
wOA_QQFImeo 36 5 0 82 26871 0 1
Fitxofd7kOA 27880 2064 0 28353 16156555 0 0
AhT56Po3LxE 0 0 0 6 1230 1 1
POXSKhpvd90 1148 153 0 2055 1288614 0 0
DI-kgJ_TkKY 5 2 0 65 21556 0 1
GhB_72yymEs 407 186 0 1716 1867300 1 1
N7dSLQ3KAM8 823 40 0 246 320371 0 0
syIFaeeDiQI 5807 700 0 12268 2677324 0 0
oy1Jbu7VWPQ 949 135 0 345 684296 0 0
E_mfUmyyjJQ 3775 237 0 13215 6820998 0 0
gKl5kWM5ltc 5 0 0 12 7937 0 2
VvA245eK8Wc 226 19 0 699 19554 0 0
roiQlkfvtaE 6 1 0 4 321 0 0
oc4oP_ITqMc 5965 1659 0 8808 3189594 0 0
0JV-1zzkdKI 29 2 0 70 7854 1 1
wvdWSsSqgLc 897 107 0 806 412523 0 0
qAepgZ5iM5k 5557 372 0 9310 3180647 1 2
DdGzyN1KZF0 4606 297 0 21383 6501930 0 1
9ZUHCLtnYFQ 17612 1776 0 18318 3725354 0 0
BM2gLjfE_3Y 6403 316 0 4615 5284579 0 0
B1OUAPNyx08 13239 1220 0 13340 2095946 0 3
KDQmTc_sMns 14 5 0 33 44705 0 1
mji82PQTYeo 6136 433 0 9268 6127482 1 1
8W91EWQv4Fc 2166 217 0 569 249091 0 0
